id,CustomerName,CustomerAddress,idState,id2,RegTime,RegisterTime,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7
378,Customer_378,Address_378,3,2072,"2023-07-17 10:52:41","2023-07-17 10:52:41",726.635,382.786,734.026,521.771,406.777,468.574,122.537
379,Customer_379,Address_379,11,7004,"2022-12-11 10:52:41","2022-12-11 10:52:41",574.229,725.623,905.43,350.279,35.1053,124.69,518.132
380,Customer_380,Address_380,11,5757,"2022-05-23 10:52:41","2022-05-23 10:52:41",379.573,918.703,454.796,517.869,224.959,571.185,181.051
381,Customer_381,Address_381,10,4738,"2023-05-16 10:52:41","2023-05-16 10:52:41",262.212,806.102,243.871,801.05,273.637,965.035,4.26391
382,Customer_382,Address_382,7,6564,"2022-12-13 10:52:41","2022-12-13 10:52:41",708.986,406.632,906.201,311.109,836.94,251.375,746.054
383,Customer_383,Address_383,49,6783,"2023-10-22 10:52:41","2023-10-22 10:52:41",494.117,617.512,605.209,173.51,51.9239,739.088,539.669
384,Customer_384,Address_384,25,8077,"2023-05-26 10:52:41","2023-05-26 10:52:41",84.3654,955.708,525.446,760.104,224.184,840.606,530.48
385,Customer_385,Address_385,7,1553,"2022-07-18 10:52:41","2022-07-18 10:52:41",393.624,221.298,925.62,964.206,44.168,328.223,508.611
386,Customer_386,Address_386,28,3394,"2023-01-24 10:52:41","2023-01-24 10:52:41",478.218,425.198,691.335,181.081,831.401,613.763,574.609
387,Customer_387,Address_387,2,4914,"2024-03-19 10:52:41","2024-03-19 10:52:41",92.8716,225.696,849.866,572.24,311.604,841.299,271.685
388,Customer_388,Address_388,42,4218,"2023-10-22 10:52:41","2023-10-22 10:52:41",348.771,890.955,408.465,369.459,621.901,1.12574,139.927
389,Customer_389,Address_389,35,1553,"2023-12-09 10:52:41","2023-12-09 10:52:41",909.214,889.836,721.539,938.185,526.31,816.992,506.033
390,Customer_390,Address_390,4,8900,"2024-01-27 10:52:41","2024-01-27 10:52:41",124.551,167.924,465.966,826.058,732.391,183.78,721.728
391,Customer_391,Address_391,3,2091,"2023-07-04 10:52:41","2023-07-04 10:52:41",809.473,743.312,288.142,210.772,189.435,314.858,5.9837
392,Customer_392,Address_392,5,4679,"2022-10-19 10:52:41","2022-10-19 10:52:41",712.925,201.069,866.572,729.653,48.5501,53.7906,123.302
393,Customer_393,Address_393,23,9152,"2024-01-18 10:52:41","2024-01-18 10:52:41",100.389,11.2805,755.235,742.335,445.968,2.83676,676.279
394,Customer_394,Address_394,19,8520,"2024-04-03 10:52:41","2024-04-03 10:52:41",789.712,770.668,484.205,109.021,92.4911,135.392,399.486
395,Customer_395,Address_395,30,7820,"2024-05-05 10:52:41","2024-05-05 10:52:41",802.985,969.08,436.443,274.974,65.5436,502.795,317.346
396,Customer_396,Address_396,4,4957,"2022-06-13 10:52:41","2022-06-13 10:52:41",497.724,598.569,499.674,702.663,14.2914,963.469,774.47
397,Customer_397,Address_397,50,6276,"2022-05-28 10:52:41","2022-05-28 10:52:41",169.766,891.6,948.704,68.7214,497.494,281.305,914.044
398,Customer_398,Address_398,37,9004,"2023-11-03 10:52:41","2023-11-03 10:52:41",671.906,555.494,761.753,142.282,426.15,703.907,241.083
399,Customer_399,Address_399,5,7707,"2023-06-27 10:52:41","2023-06-27 10:52:41",989.648,613.037,96.2377,642.079,921.681,682.168,645.797
400,Customer_400,Address_400,10,9775,"2023-09-20 10:52:41","2023-09-20 10:52:41",713.248,583.253,776.519,132.836,334.623,274.609,369.175
401,Customer_401,Address_401,2,1024,"2022-06-25 10:52:41","2022-06-25 10:52:41",728.839,802.023,823.596,711.913,88.7761,308.142,274.38
402,Customer_402,Address_402,23,4728,"2022-12-02 10:52:41","2022-12-02 10:52:41",400.93,818.481,889.615,992.632,294.316,493.685,585.477
403,Customer_403,Address_403,23,5276,"2024-04-19 10:52:41","2024-04-19 10:52:41",759.831,687.867,159.842,735.609,198.517,785.76,333.247
404,Customer_404,Address_404,16,5905,"2022-10-12 10:52:41","2022-10-12 10:52:41",356.379,387.013,865.925,168.589,245.17,720.083,864.903
405,Customer_405,Address_405,9,3039,"2023-02-04 10:52:41","2023-02-04 10:52:41",521.757,687.804,873.748,305.331,905.408,611.048,339.017
406,Customer_406,Address_406,44,3633,"2022-08-15 10:52:41","2022-08-15 10:52:41",509.199,913.705,40.9269,463.521,194.823,583.551,333.286
407,Customer_407,Address_407,46,6211,"2024-01-30 10:52:41","2024-01-30 10:52:41",1.94647,566.315,825.738,429.743,671.5,68.2718,326.859
408,Customer_408,Address_408,22,2501,"2023-04-14 10:52:41","2023-04-14 10:52:41",227.997,502.898,830.499,643.801,727.509,706.142,348.184
409,Customer_409,Address_409,32,1611,"2023-06-07 10:52:41","2023-06-07 10:52:41",156.649,367.016,365.132,724.615,527.676,464.537,739.658
410,Customer_410,Address_410,16,3739,"2023-02-28 10:52:41","2023-02-28 10:52:41",126.905,810.442,671.496,926.152,616.273,302.909,665.726
411,Customer_411,Address_411,21,1921,"2023-11-15 10:52:41","2023-11-15 10:52:41",952.823,8.2186,182.624,888.466,894.458,806.89,351.078
412,Customer_412,Address_412,17,6583,"2024-03-06 10:52:41","2024-03-06 10:52:41",627.029,842.289,330.36,124.932,633.581,793.107,64.7918
413,Customer_413,Address_413,48,5759,"2022-10-03 10:52:41","2022-10-03 10:52:41",464.426,891.602,64.731,648.849,50.0537,303.72,368.441
414,Customer_414,Address_414,47,5949,"2022-06-18 10:52:41","2022-06-18 10:52:41",132.038,791.158,559.675,424.901,445.478,952.69,427.013
415,Customer_415,Address_415,14,1935,"2022-12-31 10:52:41","2022-12-31 10:52:41",131.712,592.444,567.085,58.0908,589.2,771.729,91.0425
416,Customer_416,Address_416,8,4843,"2022-12-12 10:52:41","2022-12-12 10:52:41",293.72,323.757,737.627,716.864,371.439,706.601,418.69
417,Customer_417,Address_417,49,6509,"2024-02-04 10:52:41","2024-02-04 10:52:41",862.936,895.021,886.299,746.429,73.2472,126.95,415.01
418,Customer_418,Address_418,35,3033,"2024-04-12 10:52:41","2024-04-12 10:52:41",558.327,649.894,574.488,922.758,890.325,683.35,745.778
419,Customer_419,Address_419,34,2411,"2022-11-18 10:52:41","2022-11-18 10:52:41",268.324,98.2783,686.42,137.266,627.069,723.546,736.522
420,Customer_420,Address_420,26,4152,"2023-12-11 10:52:41","2023-12-11 10:52:41",27.1508,488.909,363.094,348.744,654.435,225.945,166.421
421,Customer_421,Address_421,8,3448,"2022-07-31 10:52:41","2022-07-31 10:52:41",671.867,666.459,316.694,584.092,970.379,99.6173,586.95
422,Customer_422,Address_422,32,4767,"2024-01-02 10:52:41","2024-01-02 10:52:41",671.744,802.108,995.307,570.213,865.145,615.085,479.989
423,Customer_423,Address_423,28,4001,"2024-05-14 10:52:41","2024-05-14 10:52:41",16.358,71.698,309.416,331.987,731.685,662.467,117.278
424,Customer_424,Address_424,30,6788,"2023-07-16 10:52:41","2023-07-16 10:52:41",163.813,563.156,324.34,932.233,688.147,644.034,155.729
425,Customer_425,Address_425,43,7889,"2023-10-19 10:52:41","2023-10-19 10:52:41",143.483,853.373,836.415,621.959,600.548,136.864,882.674
426,Customer_426,Address_426,1,4292,"2022-09-25 10:52:41","2022-09-25 10:52:41",7.5575,574.678,850.718,529.558,95.6332,889.493,160.566
427,Customer_427,Address_427,7,2710,"2023-04-13 10:52:41","2023-04-13 10:52:41",165.943,188.051,442.428,647.986,912.647,619.277,358.443
428,Customer_428,Address_428,47,6369,"2024-01-06 10:52:41","2024-01-06 10:52:41",109.364,7.32716,708.543,520.734,478.041,828.004,705.895
429,Customer_429,Address_429,3,1986,"2023-07-21 10:52:41","2023-07-21 10:52:41",729.929,414.354,881.982,166.847,188.29,440.907,639.668
430,Customer_430,Address_430,44,5131,"2023-01-14 10:52:41","2023-01-14 10:52:41",965.59,822.243,214.445,605.497,384.151,104.261,368.855
431,Customer_431,Address_431,27,5958,"2024-01-21 10:52:41","2024-01-21 10:52:41",147.361,256.773,841.78,438.582,667.571,22.1072,107.824
432,Customer_432,Address_432,24,1364,"2022-10-22 10:52:41","2022-10-22 10:52:41",799.404,644.446,824.017,186.75,461.699,748.245,356.13
433,Customer_433,Address_433,27,6500,"2023-06-24 10:52:41","2023-06-24 10:52:41",407.017,690.773,232.814,91.7529,760.321,526.349,350.778
434,Customer_434,Address_434,9,8397,"2023-03-16 10:52:41","2023-03-16 10:52:41",459.035,540.342,324.602,1.98545,36.121,174.649,764.88
435,Customer_435,Address_435,16,2868,"2024-02-07 10:52:41","2024-02-07 10:52:41",61.1944,895.507,293.954,783.247,34.3728,822.124,7.49988
436,Customer_436,Address_436,29,8498,"2023-06-21 10:52:41","2023-06-21 10:52:41",762.211,454.072,983.727,556.419,830.912,485.306,933.792
437,Customer_437,Address_437,11,3374,"2023-01-06 10:52:41","2023-01-06 10:52:41",608.886,4.1821,194.252,958.713,210.809,177.906,257.104
438,Customer_438,Address_438,38,9889,"2023-01-04 10:52:41","2023-01-04 10:52:41",452.21,211.878,702.76,878.168,282.558,778.285,43.7529
439,Customer_439,Address_439,45,3594,"2022-10-18 10:52:41","2022-10-18 10:52:41",83.677,49.2622,995.28,828.615,157.232,300.317,29.8896
440,Customer_440,Address_440,13,2375,"2024-05-03 10:52:41","2024-05-03 10:52:41",634.425,116.407,678.76,44.5808,186.623,799.374,437
441,Customer_441,Address_441,40,6610,"2022-11-11 10:52:41","2022-11-11 10:52:41",911.326,287.739,704.719,660.376,187.724,957.49,224.282
442,Customer_442,Address_442,13,6146,"2024-02-24 10:52:41","2024-02-24 10:52:41",846.393,894.818,934.914,990.117,145.84,758.852,356.738
443,Customer_443,Address_443,26,5189,"2022-10-06 10:52:41","2022-10-06 10:52:41",633.235,748.394,842.266,966.146,303.932,621.224,194.321
444,Customer_444,Address_444,6,9610,"2023-06-16 10:52:41","2023-06-16 10:52:41",428.53,763.46,531.711,368.176,245.747,124.207,883.793
445,Customer_445,Address_445,3,6223,"2022-11-07 10:52:41","2022-11-07 10:52:41",72.2517,73.3028,149.759,528.886,195.153,389.108,360.08
446,Customer_446,Address_446,32,1766,"2023-04-28 10:52:41","2023-04-28 10:52:41",377.045,305.735,397.539,70.4906,159.836,587.71,459.04
447,Customer_447,Address_447,27,3549,"2022-09-26 10:52:41","2022-09-26 10:52:41",250.23,791.177,205.196,652.448,646.652,275.916,439.622
448,Customer_448,Address_448,19,5796,"2023-04-08 10:52:41","2023-04-08 10:52:41",169.57,186.785,425.215,565.721,552.961,67.6393,679.315
449,Customer_449,Address_449,10,9373,"2024-03-26 10:52:41","2024-03-26 10:52:41",562.617,600.906,316.677,780.666,953.298,424.494,262.576
450,Customer_450,Address_450,2,4683,"2022-07-09 10:52:41","2022-07-09 10:52:41",412.932,280.217,162.287,970.783,367.054,922.924,513.456
451,Customer_451,Address_451,40,5069,"2022-08-24 10:52:41","2022-08-24 10:52:41",970.277,255.299,365.663,62.4206,215.112,888.3,796.165
452,Customer_452,Address_452,16,2720,"2024-05-11 10:52:41","2024-05-11 10:52:41",465.885,305.869,131.69,740.845,309.153,323.231,688.697
453,Customer_453,Address_453,24,3725,"2024-03-10 10:52:41","2024-03-10 10:52:41",556.037,501.42,838.987,690.677,936.423,610.084,241.151
454,Customer_454,Address_454,19,2386,"2023-02-02 10:52:41","2023-02-02 10:52:41",756.722,852.274,991.205,399.205,22.4067,914.42,504.878
455,Customer_455,Address_455,40,4519,"2023-02-25 10:52:41","2023-02-25 10:52:41",885.545,592.558,306.152,753.087,846.978,975.631,337.219
456,Customer_456,Address_456,38,8059,"2023-02-01 10:52:41","2023-02-01 10:52:41",867.952,407.134,431.811,937.654,392.839,151.231,577.641
457,Customer_457,Address_457,22,4956,"2022-08-02 10:52:41","2022-08-02 10:52:41",154.106,86.7416,971.39,596.725,69.4544,557.098,577.125
458,Customer_458,Address_458,11,4062,"2024-04-04 10:52:41","2024-04-04 10:52:41",271.323,181.307,92.5655,918.906,316.834,827.452,186.759
459,Customer_459,Address_459,23,7272,"2024-02-11 10:52:41","2024-02-11 10:52:41",560.44,411.498,376.173,646.369,103.327,577.527,577.654
460,Customer_460,Address_460,8,1409,"2022-11-08 10:52:41","2022-11-08 10:52:41",665.322,45.5445,231.757,22.1498,415.479,10.9456,808.291
461,Customer_461,Address_461,1,6563,"2024-03-30 10:52:41","2024-03-30 10:52:41",471.553,162.037,395.526,491.521,271.027,880.57,589.77
462,Customer_462,Address_462,16,7897,"2022-07-22 10:52:41","2022-07-22 10:52:41",253.33,535.163,915.828,973.648,120.759,682.852,51.9793
463,Customer_463,Address_463,11,9106,"2022-08-21 10:52:41","2022-08-21 10:52:41",646.855,624.772,183.295,42.159,660.91,178.073,907.637
464,Customer_464,Address_464,1,3672,"2023-06-06 10:52:41","2023-06-06 10:52:41",472.489,944.52,305.134,692.111,545.154,649.434,611.711
465,Customer_465,Address_465,6,7445,"2023-11-16 10:52:41","2023-11-16 10:52:41",100.86,754.771,471.276,92.0677,46.5093,956.344,642.19
466,Customer_466,Address_466,18,8047,"2022-08-06 10:52:41","2022-08-06 10:52:41",97.8249,820.979,811.419,594.159,536.539,900.215,891.461
467,Customer_467,Address_467,38,1980,"2023-10-29 10:52:41","2023-10-29 10:52:41",46.1904,407.195,897.404,265.436,634.966,378.525,987.725
468,Customer_468,Address_468,41,1468,"2022-09-03 10:52:41","2022-09-03 10:52:41",99.9191,945.908,429.78,311.179,266.554,399.234,196.509
469,Customer_469,Address_469,40,4012,"2023-09-27 10:52:41","2023-09-27 10:52:41",590.558,996.009,208.371,53.8306,644.039,58.7011,361.39
470,Customer_470,Address_470,32,1630,"2023-06-17 10:52:41","2023-06-17 10:52:41",78.5932,19.7059,862.75,254.632,684.908,660.646,248.506
471,Customer_471,Address_471,14,6016,"2024-05-13 10:52:41","2024-05-13 10:52:41",354.69,757.257,722.215,339.303,529.871,631.444,567.609
472,Customer_472,Address_472,48,1141,"2023-11-18 10:52:41","2023-11-18 10:52:41",190.465,209.723,477.222,756.94,353.036,494.357,412.678
473,Customer_473,Address_473,30,6972,"2023-03-22 10:52:41","2023-03-22 10:52:41",893.637,737.587,7.02474,822.361,90.733,986.581,660.705
474,Customer_474,Address_474,18,7631,"2023-01-26 10:52:41","2023-01-26 10:52:41",52.6585,305.477,369.407,930.606,544.81,932.23,26.7209
475,Customer_475,Address_475,17,6439,"2024-05-08 10:52:41","2024-05-08 10:52:41",243.303,182.597,183.075,367.586,288.702,340.752,837.654
476,Customer_476,Address_476,9,3853,"2024-03-14 10:52:41","2024-03-14 10:52:41",486.134,168.198,382.588,408.348,893.973,244.821,542.189
477,Customer_477,Address_477,49,3302,"2023-09-04 10:52:41","2023-09-04 10:52:41",981.085,856.281,338.147,121.892,595.019,609.42,262.042
478,Customer_478,Address_478,25,6612,"2023-01-12 10:52:41","2023-01-12 10:52:41",490.483,435.603,706.565,226.016,10.386,373.881,838.249
479,Customer_479,Address_479,4,8499,"2022-06-18 10:52:41","2022-06-18 10:52:41",287.519,565.232,963.606,122.331,720.838,237.197,23.4724
480,Customer_480,Address_480,21,9625,"2023-03-24 10:52:41","2023-03-24 10:52:41",998.993,270.388,354.961,963.642,753.325,875.7,118.524
481,Customer_481,Address_481,49,5248,"2023-06-13 10:52:41","2023-06-13 10:52:41",901.797,118.259,885.905,74.7477,716.023,355.873,631.297
482,Customer_482,Address_482,5,5953,"2023-05-28 10:52:41","2023-05-28 10:52:41",776.652,426.478,802.437,732.751,256.443,83.9613,650.478
483,Customer_483,Address_483,1,1459,"2023-11-13 10:52:41","2023-11-13 10:52:41",116.601,821.062,755.51,314.362,305.282,583.321,0.761839
484,Customer_484,Address_484,13,3402,"2023-03-25 10:52:41","2023-03-25 10:52:41",65.0229,605.607,832.966,348.011,241.156,161.747,85.266
485,Customer_485,Address_485,48,5046,"2023-07-11 10:52:41","2023-07-11 10:52:41",775.963,604.868,696.449,667.642,248.864,241.393,460.375
486,Customer_486,Address_486,29,5566,"2022-10-08 10:52:41","2022-10-08 10:52:41",496.332,70.6268,864.137,108.805,951.614,431.654,303.429
487,Customer_487,Address_487,12,2805,"2023-09-14 10:52:41","2023-09-14 10:52:41",81.0566,395.52,734.431,485.596,224.688,666.651,659.192
488,Customer_488,Address_488,15,5522,"2023-02-16 10:52:41","2023-02-16 10:52:41",613.887,196.688,141.777,118.821,168.776,487.415,930.749
489,Customer_489,Address_489,10,2487,"2023-11-15 10:52:41","2023-11-15 10:52:41",763.081,60.099,11.2525,875.966,346.07,102.455,474.062
490,Customer_490,Address_490,4,9032,"2023-10-30 10:52:41","2023-10-30 10:52:41",691.935,637.918,113.784,655.169,934.491,706.949,731.272
491,Customer_491,Address_491,27,5353,"2022-10-02 10:52:41","2022-10-02 10:52:41",609.692,611.904,230.444,316.51,891.217,506.557,859.132
492,Customer_492,Address_492,39,3722,"2024-01-03 10:52:41","2024-01-03 10:52:41",16.1409,526.442,583.786,339.605,946.666,714.514,732.574
493,Customer_493,Address_493,26,4590,"2023-07-03 10:52:41","2023-07-03 10:52:41",986.396,622.078,151.201,889.773,995.263,306.995,549.185
494,Customer_494,Address_494,42,5294,"2022-07-22 10:52:41","2022-07-22 10:52:41",123.137,882.938,45.2805,577.587,752.094,27.71,882.267
495,Customer_495,Address_495,17,9948,"2022-05-27 10:52:41","2022-05-27 10:52:41",949.893,789.924,99.9391,129.924,349.804,359.245,746.816
496,Customer_496,Address_496,33,1371,"2023-11-25 10:52:41","2023-11-25 10:52:41",62.7412,601.78,820.676,298.039,28.1669,246.718,149.091
497,Customer_497,Address_497,1,6213,"2022-08-13 10:52:41","2022-08-13 10:52:41",663.455,676.595,392.613,933.277,488.548,642.909,748.9
498,Customer_498,Address_498,41,8489,"2022-12-13 10:52:41","2022-12-13 10:52:41",71.0849,214.872,861.104,660.906,721.219,623.375,953.217
499,Customer_499,Address_499,45,6581,"2023-07-20 10:52:41","2023-07-20 10:52:41",203.94,781.063,293.493,124.276,740.903,331.687,435.726
500,Customer_500,Address_500,10,6495,"2023-05-16 10:52:41","2023-05-16 10:52:41",680.943,896.966,442.004,519.122,269.599,790.629,144.349
501,Customer_501,Address_501,18,3846,"2023-04-24 10:52:41","2023-04-24 10:52:41",709.408,952.164,632.597,306.491,634.665,253.852,365.267
502,Customer_502,Address_502,4,3052,"2022-06-26 10:52:41","2022-06-26 10:52:41",46.2229,392.827,825.465,948.845,267.83,492.616,659.59
503,Customer_503,Address_503,42,2095,"2024-01-29 10:52:41","2024-01-29 10:52:41",376.629,438.047,60.3469,987.595,756.932,821.878,838.594
504,Customer_504,Address_504,37,2088,"2023-07-13 10:52:41","2023-07-13 10:52:41",749.576,480.53,153.922,328.021,178.341,907.639,3.1728
505,Customer_505,Address_505,15,5096,"2023-08-01 10:52:41","2023-08-01 10:52:41",620.585,911.183,694.157,737.24,603.725,806.907,223.362
506,Customer_506,Address_506,35,8293,"2022-06-13 10:52:41","2022-06-13 10:52:41",386.284,41.03,46.2983,108.401,403.112,690.356,242.445
507,Customer_507,Address_507,8,9806,"2023-06-09 10:52:41","2023-06-09 10:52:41",408.496,636.177,955.398,868.459,476.099,775.118,447.294
508,Customer_508,Address_508,46,2923,"2023-09-15 10:52:41","2023-09-15 10:52:41",34.6436,167.773,734.934,171.35,651.948,745.689,772.601
509,Customer_509,Address_509,32,8306,"2024-01-05 10:52:41","2024-01-05 10:52:41",472.429,817.294,669.181,894.023,462.57,630.785,766.212
510,Customer_510,Address_510,47,4554,"2024-01-22 10:52:41","2024-01-22 10:52:41",607.119,560.51,981.195,224.444,178.637,219.851,563.345
511,Customer_511,Address_511,8,1862,"2024-05-11 10:52:42","2024-05-11 10:52:42",750.387,729.236,395.019,787.388,751.882,397.246,730.586
512,Customer_512,Address_512,24,2027,"2024-01-01 10:52:42","2024-01-01 10:52:42",594.274,409.27,263.527,89.8257,658.548,23.2615,140.665
513,Customer_513,Address_513,32,7711,"2022-09-20 10:52:42","2022-09-20 10:52:42",902.251,27.6519,431.506,74.5733,78.3492,168.026,605.082
514,Customer_514,Address_514,27,8122,"2023-08-04 10:52:42","2023-08-04 10:52:42",591.32,777.242,112.252,229.534,810.914,365.97,397.105
515,Customer_515,Address_515,45,3220,"2023-03-27 10:52:42","2023-03-27 10:52:42",114.745,860.688,959.204,213.955,192.163,318.952,18.2694
516,Customer_516,Address_516,7,6558,"2023-01-03 10:52:42","2023-01-03 10:52:42",570.917,800.268,288.586,42.1271,344.878,598.007,955.401
517,Customer_517,Address_517,50,1438,"2023-10-14 10:52:42","2023-10-14 10:52:42",327.116,751.612,776.709,628.709,813.419,180.968,464.584
518,Customer_518,Address_518,40,5556,"2023-12-29 10:52:42","2023-12-29 10:52:42",438.835,619.498,780.986,46.4343,889.214,306.768,866.196
519,Customer_519,Address_519,21,5093,"2024-04-16 10:52:42","2024-04-16 10:52:42",845.313,100.749,967.806,536.785,780.504,292.166,119.319
520,Customer_520,Address_520,37,3182,"2024-04-08 10:52:42","2024-04-08 10:52:42",534.193,513.897,966.904,292.83,563.439,938.706,3.21094
521,Customer_521,Address_521,10,9910,"2023-09-04 10:52:42","2023-09-04 10:52:42",782.125,859.255,949.898,171.728,8.9432,529.533,620.835
522,Customer_522,Address_522,26,7438,"2024-04-25 10:52:42","2024-04-25 10:52:42",4.47633,932.034,646.741,437.603,247.791,926.147,887.362
523,Customer_523,Address_523,33,6667,"2024-01-11 10:52:42","2024-01-11 10:52:42",979.212,374.962,937.176,560.993,993.438,284.21,440.735
524,Customer_524,Address_524,18,4897,"2024-02-25 10:52:42","2024-02-25 10:52:42",260.682,967.572,55.8151,376.359,714.351,442.677,70.3333
525,Customer_525,Address_525,2,9164,"2023-06-12 10:52:42","2023-06-12 10:52:42",603.301,621.613,298.16,625.961,235.328,298.753,787.784
526,Customer_526,Address_526,3,8649,"2024-02-18 10:52:42","2024-02-18 10:52:42",59.0452,929.884,472.283,571.764,441.973,494.57,146.931
527,Customer_527,Address_527,13,8325,"2023-09-28 10:52:42","2023-09-28 10:52:42",142.439,761.644,380.905,619.591,955.24,917.427,721.417
528,Customer_528,Address_528,43,1987,"2022-05-29 10:52:42","2022-05-29 10:52:42",592.745,10.5047,274.289,339.928,876.777,364.099,190.166
529,Customer_529,Address_529,43,7499,"2024-04-21 10:52:42","2024-04-21 10:52:42",9.72595,942.889,685.266,597.665,932.527,869.639,550.614
530,Customer_530,Address_530,8,1620,"2022-07-21 10:52:42","2022-07-21 10:52:42",354.156,34.2094,108.58,440.272,875.62,57.2841,659.56
531,Customer_531,Address_531,7,6859,"2022-08-15 10:52:42","2022-08-15 10:52:42",434.216,538.632,390.51,336.657,511.754,548.8,208.736
532,Customer_532,Address_532,20,4241,"2023-02-27 10:52:42","2023-02-27 10:52:42",965.228,998.639,97.5102,491.634,165.64,353.296,269.56
533,Customer_533,Address_533,15,6677,"2023-10-17 10:52:42","2023-10-17 10:52:42",560.728,931.615,975.889,84.6007,495.337,222.883,628.405
534,Customer_534,Address_534,24,5334,"2022-05-26 10:52:42","2022-05-26 10:52:42",495.886,514.913,86.9063,889.792,188.242,271.833,794.438
535,Customer_535,Address_535,8,4601,"2023-04-25 10:52:42","2023-04-25 10:52:42",452.897,672.479,3.70346,1.08012,994.29,968.211,858.184
536,Customer_536,Address_536,20,4212,"2023-02-15 10:52:42","2023-02-15 10:52:42",57.2454,409.478,875.655,149.841,122.239,161.672,441.641
537,Customer_537,Address_537,37,3619,"2023-10-21 10:52:42","2023-10-21 10:52:42",554.97,917.999,925.082,871.416,581.833,294.919,729.093
538,Customer_538,Address_538,39,6546,"2022-10-11 10:52:42","2022-10-11 10:52:42",147.387,339.207,253.876,251.756,497.154,730.501,161.044
539,Customer_539,Address_539,31,6269,"2024-03-15 10:52:42","2024-03-15 10:52:42",674.211,112.713,540.931,366.518,209.796,949.428,117.752
540,Customer_540,Address_540,38,4142,"2023-04-30 10:52:42","2023-04-30 10:52:42",573.425,294.662,753.035,881.191,146.849,90.674,12.8216
541,Customer_541,Address_541,40,9297,"2023-11-28 10:52:42","2023-11-28 10:52:42",401.957,309.072,339.491,770.238,832.715,852.864,766.174
542,Customer_542,Address_542,14,1565,"2023-05-19 10:52:42","2023-05-19 10:52:42",299.095,2.83947,116.912,576.043,529.477,919.256,7.84898
543,Customer_543,Address_543,15,4454,"2024-03-23 10:52:42","2024-03-23 10:52:42",222.319,887.294,769.51,185.671,619.822,542.097,851.019
544,Customer_544,Address_544,32,6318,"2024-03-28 10:52:42","2024-03-28 10:52:42",569.041,640.057,493.161,545.633,248.685,606.524,286.566
545,Customer_545,Address_545,31,2859,"2023-12-27 10:52:42","2023-12-27 10:52:42",346.015,150.615,715.028,123.296,471.395,987.088,521.255
546,Customer_546,Address_546,33,6951,"2023-08-19 10:52:42","2023-08-19 10:52:42",873.127,251.446,637.847,434.899,260.954,0.0732224,217.504
547,Customer_547,Address_547,5,8055,"2023-01-22 10:52:42","2023-01-22 10:52:42",938.165,716.754,769.277,696.121,172.776,775.518,359.259
548,Customer_548,Address_548,24,3438,"2022-06-26 10:52:42","2022-06-26 10:52:42",914.435,735.832,935.856,471.783,551.345,341.378,52.855
549,Customer_549,Address_549,13,1379,"2023-05-25 10:52:42","2023-05-25 10:52:42",324.95,153.928,794.791,512.169,176.474,345.864,199.895
550,Customer_550,Address_550,49,2887,"2024-01-18 10:52:42","2024-01-18 10:52:42",185.965,440.718,645.694,906.317,594.504,253.568,484.33
551,Customer_551,Address_551,34,8665,"2023-10-28 10:52:42","2023-10-28 10:52:42",824.062,292.744,991.532,79.4308,422.557,874.492,104.791
552,Customer_552,Address_552,46,2692,"2023-11-24 10:52:42","2023-11-24 10:52:42",629.221,430.142,263.047,24.8075,334.897,600.062,995.62
553,Customer_553,Address_553,9,9124,"2022-06-01 10:52:42","2022-06-01 10:52:42",190.74,14.3941,499.751,455.571,778.604,526.306,295.718
554,Customer_554,Address_554,45,6500,"2023-08-30 10:52:42","2023-08-30 10:52:42",951.522,686.519,578.03,830.593,418.873,602.587,756.315
555,Customer_555,Address_555,49,6401,"2024-03-20 10:52:42","2024-03-20 10:52:42",595.673,740.723,916.598,360.82,54.3081,189.079,782.472
556,Customer_556,Address_556,18,4403,"2022-08-31 10:52:42","2022-08-31 10:52:42",143.384,150.144,320.57,152.419,800.385,544.668,322.186
557,Customer_557,Address_557,49,9262,"2023-01-21 10:52:42","2023-01-21 10:52:42",543.72,739.836,68.0219,120.6,398.935,632.876,967.573
558,Customer_558,Address_558,47,8141,"2024-01-28 10:52:42","2024-01-28 10:52:42",367.813,390.128,847.202,65.6234,786.512,735.692,318.921
559,Customer_559,Address_559,20,9827,"2022-11-22 10:52:42","2022-11-22 10:52:42",766.48,606.925,735.185,855.148,70.1856,785.484,716.864
560,Customer_560,Address_560,12,9898,"2023-11-09 10:52:42","2023-11-09 10:52:42",334.457,891.86,455.932,604.078,652.595,450.739,295.911
561,Customer_561,Address_561,7,7740,"2023-08-26 10:52:42","2023-08-26 10:52:42",566.877,746.148,30.1087,912.099,470.17,614.554,662.258
562,Customer_562,Address_562,24,4162,"2023-09-01 10:52:42","2023-09-01 10:52:42",715.6,516.183,434.116,622.03,807.802,172.919,441.19
563,Customer_563,Address_563,35,2011,"2023-05-17 10:52:42","2023-05-17 10:52:42",164.775,322.703,119.188,627.833,781.602,24.5103,777.745
564,Customer_564,Address_564,41,7684,"2023-11-03 10:52:42","2023-11-03 10:52:42",112.324,757.296,449.508,975.652,529.734,721.717,19.3822
565,Customer_565,Address_565,47,6405,"2023-12-17 10:52:42","2023-12-17 10:52:42",237.964,565.865,115.436,879.584,51.6134,619.314,941.73
566,Customer_566,Address_566,43,4855,"2023-03-13 10:52:42","2023-03-13 10:52:42",663.155,546.846,744.765,83.2864,182.137,660.826,757.719
